PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
FRUITS / VEGETABLE SEEDS,KGS,CHINA P RP,63078,7.22
FRUITS / VEGETABLE SEEDS,KGS,COSTA RICA,188,0.04
FRUITS / VEGETABLE SEEDS,KGS,CZECH REPUBLIC,21020,0.05
FRUITS / VEGETABLE SEEDS,KGS,DENMARK,20220,0.18
FRUITS / VEGETABLE SEEDS,KGS,EGYPT A RP,12297500,17.57
FRUITS / VEGETABLE SEEDS,KGS,ETHIOPIA,117,0
FRUITS / VEGETABLE SEEDS,KGS,FRANCE,105599,2.18
FRUITS / VEGETABLE SEEDS,KGS,GERMANY,1154,0.2
FRUITS / VEGETABLE SEEDS,KGS,GUATEMALA,146,0.83
FRUITS / VEGETABLE SEEDS,KGS,INDONESIA,11302,0.93
FRUITS / VEGETABLE SEEDS,KGS,ISRAEL,1869,0.11
FRUITS / VEGETABLE SEEDS,KGS,ITALY,381383,6.09
FRUITS / VEGETABLE SEEDS,KGS,JAPAN,7752,1.17
FRUITS / VEGETABLE SEEDS,KGS,KENYA,7,0.01
FRUITS / VEGETABLE SEEDS,KGS,KOREA DP RP,77,0.01
FRUITS / VEGETABLE SEEDS,KGS,KOREA RP,49871,3.62
FRUITS / VEGETABLE SEEDS,KGS,LATVIA,25,0.02
FRUITS / VEGETABLE SEEDS,KGS,MADAGASCAR,6005,0.02
FRUITS / VEGETABLE SEEDS,KGS,MALAYSIA,533,0.12
FRUITS / VEGETABLE SEEDS,KGS,MAURITIUS,862,0.01
FRUITS / VEGETABLE SEEDS,KGS,MEXICO,175,0.03
FRUITS / VEGETABLE SEEDS,KGS,MOROCCO,1,0
FRUITS / VEGETABLE SEEDS,KGS,NEPAL,5000,0.02
FRUITS / VEGETABLE SEEDS,KGS,NETHERLAND,14053,5.21
FRUITS / VEGETABLE SEEDS,KGS,NEW ZEALAND,1310177,2.97
FRUITS / VEGETABLE SEEDS,KGS,PAKISTAN IR,2490,0.01
FRUITS / VEGETABLE SEEDS,KGS,PERU,749,0.8
FRUITS / VEGETABLE SEEDS,KGS,PHILIPPINES,50073,3.4
FRUITS / VEGETABLE SEEDS,KGS,RUSSIA,6,0
FRUITS / VEGETABLE SEEDS,KGS,SOUTH AFRICA,24869,0.86
FRUITS / VEGETABLE SEEDS,KGS,SPAIN,6626,1.58
FRUITS / VEGETABLE SEEDS,KGS,SRI LANKA DSR,34,0
FRUITS / VEGETABLE SEEDS,KGS,TAIWAN,10361,4.34
FRUITS / VEGETABLE SEEDS,KGS,TANZANIA REP,71,0.27
FRUITS / VEGETABLE SEEDS,KGS,THAILAND,249034,23.16
FRUITS / VEGETABLE SEEDS,KGS,TURKEY,961,0.9
FRUITS / VEGETABLE SEEDS,KGS,U ARAB EMTS,583,0.06
FRUITS / VEGETABLE SEEDS,KGS,U K,1,0.01
FRUITS / VEGETABLE SEEDS,KGS,U S A,1043066,10.29
FRUITS / VEGETABLE SEEDS,KGS,UNSPECIFIED,23915,0.84
FRUITS / VEGETABLE SEEDS,KGS,VIETNAM SOC REP,8407,0.29
FRESH FRUITS,TON,AFGHANISTAN,40051,245.07
FRESH FRUITS,TON,ALGERIA,2353,2.46
FRESH FRUITS,TON,ARGENTINA,245,0.3
FRESH FRUITS,TON,AUSTRALIA,31595,131.66
FRESH FRUITS,TON,BAHARAIN IS,25,0.02
FRESH FRUITS,TON,BANGLADESH PR,935,3.29
FRESH FRUITS,TON,BELGIUM,7288,6.13
FRESH FRUITS,TON,BRAZIL,805,0.75
FRESH FRUITS,TON,CANADA,25,0.15
FRESH FRUITS,TON,CHILE,36427,51.98
FRESH FRUITS,TON,CHINA P RP,74332,64.54
FRESH FRUITS,TON,CROATIA,1,0.02
FRESH FRUITS,TON,EGYPT A RP,37793,21.24
FRESH FRUITS,TON,FRANCE,2660,2.84
FRESH FRUITS,TON,GREECE,1708,2.86
FRESH FRUITS,TON,HONG KONG,61,0.33
FRESH FRUITS,TON,INDONESIA,6609,16.44
FRESH FRUITS,TON,IRAN,78189,157.45
FRESH FRUITS,TON,IRAQ,146002,64.11
FRESH FRUITS,TON,ISRAEL,282,1.87
FRESH FRUITS,TON,ITALY,15903,17.22
FRESH FRUITS,TON,JORDAN,10,0.05
FRESH FRUITS,TON,KENYA,3,0.03
FRESH FRUITS,TON,KYRGHYZSTAN,8,0.06
FRESH FRUITS,TON,MEXICO,17,0.05
FRESH FRUITS,TON,MOROCCO,113,0.07
FRESH FRUITS,TON,NEPAL,26,0.1
FRESH FRUITS,TON,NETHERLAND,2492,2.78
FRESH FRUITS,TON,NEW ZEALAND,16026,22.28
FRESH FRUITS,TON,OMAN,4841,10.32
FRESH FRUITS,TON,PAKISTAN IR,151753,112.77
FRESH FRUITS,TON,PERU,658,1.59
FRESH FRUITS,TON,POLAND,3728,3.18
FRESH FRUITS,TON,QATAR,1,0.01
FRESH FRUITS,TON,SAUDI ARAB,3543,3.72
FRESH FRUITS,TON,SERBIA,2,0
FRESH FRUITS,TON,SOUTH AFRICA,22444,22.14
FRESH FRUITS,TON,SPAIN,2167,3.04
FRESH FRUITS,TON,SRI LANKA DSR,12082,47.66
FRESH FRUITS,TON,SYRIA,1244,8.71
FRESH FRUITS,TON,THAILAND,2570,4.88
FRESH FRUITS,TON,TIMOR-LESTE,18,0.07
FRESH FRUITS,TON,TUNISIA,1979,2.22
FRESH FRUITS,TON,TURKEY,8284,8.3
FRESH FRUITS,TON,U ARAB EMTS,17889,20.43
FRESH FRUITS,TON,U K,20,0.11
FRESH FRUITS,TON,U S A,254096,871.83
FRESH FRUITS,TON,UKRAINE,60,0.14
FRESH FRUITS,TON,UNSPECIFIED,92,0.28
FRESH FRUITS,TON,URUGUAY,25,0.02
FRESH FRUITS,TON,UZBEKISTAN,73,0.12
FRESH FRUITS,TON,VIETNAM SOC REP,5122,5.18
FRESH FRUITS,TON,YEMEN REPUBLC,27,0.02
FRESH VEGETABLES,TON,AFGHANISTAN,36,0.01
FRESH VEGETABLES,TON,BRAZIL,59,0.05
FRESH VEGETABLES,TON,EGYPT A RP,6557,1.83
FRESH VEGETABLES,TON,GERMANY,458,0.14
FRESH VEGETABLES,TON,HONG KONG,0,0
FRESH VEGETABLES,TON,NEPAL,7894,0.72
FRESH VEGETABLES,TON,NETHERLAND,20,0.03
FRESH VEGETABLES,TON,NETHERLANDANTIL,0,0
FRESH VEGETABLES,TON,OMAN,0,0
FRESH VEGETABLES,TON,POLAND,0,0
FRESH VEGETABLES,TON,SRI LANKA DSR,35,0.06
FRESH VEGETABLES,TON,THAILAND,383,0.94
FRESH VEGETABLES,TON,U K,0,0
FRESH VEGETABLES,TON,UNSPECIFIED,214,0.19
PROCESSED VEGETABLES,KGS,AUSTRALIA,57982,0.05
PROCESSED VEGETABLES,KGS,BANGLADESH PR,67468,0.09
PROCESSED VEGETABLES,KGS,BELGIUM,14820,0.02
PROCESSED VEGETABLES,KGS,BHUTAN,335383,0.18
PROCESSED VEGETABLES,KGS,CANADA,1000,0
PROCESSED VEGETABLES,KGS,CHILE,247,0.01
PROCESSED VEGETABLES,KGS,CHINA P RP,4488737,6.22
PROCESSED VEGETABLES,KGS,EGYPT A RP,108729,0.16
PROCESSED VEGETABLES,KGS,FRANCE,19533,0.19
PROCESSED VEGETABLES,KGS,GERMANY,280351,0.7
PROCESSED VEGETABLES,KGS,GREECE,17771,0.06
PROCESSED VEGETABLES,KGS,HONG KONG,48,0
PROCESSED VEGETABLES,KGS,HUNGARY,8255,0.03
PROCESSED VEGETABLES,KGS,INDONESIA,18000,0.05
PROCESSED VEGETABLES,KGS,ISRAEL,216,0.07
PROCESSED VEGETABLES,KGS,ITALY,1260349,1.2
PROCESSED VEGETABLES,KGS,JAPAN,24806,0.44
PROCESSED VEGETABLES,KGS,KOREA RP,3685,0.02
PROCESSED VEGETABLES,KGS,LATVIA,2850,0.01
PROCESSED VEGETABLES,KGS,MALAYSIA,8709,0.05
PROCESSED VEGETABLES,KGS,MEXICO,2632,0.02
PROCESSED VEGETABLES,KGS,NEPAL,26000,0.16
PROCESSED VEGETABLES,KGS,NETHERLAND,245097,0.28
PROCESSED VEGETABLES,KGS,NEW ZEALAND,4520,0.04
PROCESSED VEGETABLES,KGS,OMAN,1515,0
PROCESSED VEGETABLES,KGS,PORTUGAL,175500,0.22
PROCESSED VEGETABLES,KGS,SINGAPORE,18275,0.04
PROCESSED VEGETABLES,KGS,SPAIN,3556855,6.06
PROCESSED VEGETABLES,KGS,SWITZERLAND,1020,0
PROCESSED VEGETABLES,KGS,TAIWAN,11402,0.03
PROCESSED VEGETABLES,KGS,THAILAND,1867269,1.8
PROCESSED VEGETABLES,KGS,TURKEY,20160,0.03
PROCESSED VEGETABLES,KGS,U ARAB EMTS,194077,0.22
PROCESSED VEGETABLES,KGS,U K,131604,0.25
PROCESSED VEGETABLES,KGS,U S A,1738715,1.61
PROCESSED VEGETABLES,KGS,UKRAINE,527263,0.39
PROCESSED VEGETABLES,KGS,UNSPECIFIED,89575,0.22
PROCESSED VEGETABLES,KGS,VIETNAM SOC REP,5000,0.01
PROCESSED FRUITS AND JUICES,KGS,AFGHANISTAN,5233700,31.73
PROCESSED FRUITS AND JUICES,KGS,ARGENTINA,864281,1.71
PROCESSED FRUITS AND JUICES,KGS,AUSTRALIA,386698,1.15
PROCESSED FRUITS AND JUICES,KGS,AUSTRIA,98255,0.35
PROCESSED FRUITS AND JUICES,KGS,AZERBAIJAN,30648,0.01
PROCESSED FRUITS AND JUICES,KGS,BANGLADESH PR,208352,0.32
PROCESSED FRUITS AND JUICES,KGS,BELGIUM,554542,2.05
PROCESSED FRUITS AND JUICES,KGS,BHUTAN,4597182,4.02
PROCESSED FRUITS AND JUICES,KGS,BOLIVIA,7016,0.03
PROCESSED FRUITS AND JUICES,KGS,BRAZIL,1426090,3.45
PROCESSED FRUITS AND JUICES,KGS,BULGARIA,43720,0.13
PROCESSED FRUITS AND JUICES,KGS,CANADA,172915,0.57
PROCESSED FRUITS AND JUICES,KGS,CHILE,269301,1.46
PROCESSED FRUITS AND JUICES,KGS,CHINA P RP,11181723,14.38
PROCESSED FRUITS AND JUICES,KGS,CROATIA,26015,0.12
PROCESSED FRUITS AND JUICES,KGS,CYPRUS,140,0
PROCESSED FRUITS AND JUICES,KGS,DENMARK,79332,0.44
PROCESSED FRUITS AND JUICES,KGS,EGYPT A RP,68026,0.11
PROCESSED FRUITS AND JUICES,KGS,FINLAND,7940,0.01
PROCESSED FRUITS AND JUICES,KGS,FRANCE,282071,1.58
PROCESSED FRUITS AND JUICES,KGS,GERMANY,163748,0.54
PROCESSED FRUITS AND JUICES,KGS,GREECE,436967,1.12
PROCESSED FRUITS AND JUICES,KGS,HONG KONG,15780,0.02
PROCESSED FRUITS AND JUICES,KGS,INDONESIA,395128,0.7
PROCESSED FRUITS AND JUICES,KGS,IRAN,652722,0.49
PROCESSED FRUITS AND JUICES,KGS,ISRAEL,1468986,2.93
PROCESSED FRUITS AND JUICES,KGS,ITALY,385966,1.97
PROCESSED FRUITS AND JUICES,KGS,JAPAN,15875,0.05
PROCESSED FRUITS AND JUICES,KGS,KENYA,400,0
PROCESSED FRUITS AND JUICES,KGS,KOREA RP,842,0.01
PROCESSED FRUITS AND JUICES,KGS,LEBANON,6300,0.02
PROCESSED FRUITS AND JUICES,KGS,MALAYSIA,498400,1.21
PROCESSED FRUITS AND JUICES,KGS,MEXICO,2586,0.03
PROCESSED FRUITS AND JUICES,KGS,MOZAMBIQUE,492156,2.5
PROCESSED FRUITS AND JUICES,KGS,NEPAL,3055,0.01
PROCESSED FRUITS AND JUICES,KGS,NETHERLAND,437131,1.48
PROCESSED FRUITS AND JUICES,KGS,NEW ZEALAND,16042,0.05
PROCESSED FRUITS AND JUICES,KGS,OMAN,116,0
PROCESSED FRUITS AND JUICES,KGS,PAKISTAN IR,650291,1.59
PROCESSED FRUITS AND JUICES,KGS,PARAGUAY,13992,0.11
PROCESSED FRUITS AND JUICES,KGS,PERU,188797,0.39
PROCESSED FRUITS AND JUICES,KGS,PHILIPPINES,2269856,3.06
PROCESSED FRUITS AND JUICES,KGS,POLAND,561051,1.78
PROCESSED FRUITS AND JUICES,KGS,PORTUGAL,81,0
PROCESSED FRUITS AND JUICES,KGS,SAUDI ARAB,148626,0.11
PROCESSED FRUITS AND JUICES,KGS,SERBIA,61623,0.07
PROCESSED FRUITS AND JUICES,KGS,SINGAPORE,29696,0.08
PROCESSED FRUITS AND JUICES,KGS,SOUTH AFRICA,493330,0.6
PROCESSED FRUITS AND JUICES,KGS,SPAIN,1540793,3.18
PROCESSED FRUITS AND JUICES,KGS,SRI LANKA DSR,172377,0.36
PROCESSED FRUITS AND JUICES,KGS,SWEDEN,5491,0.01
PROCESSED FRUITS AND JUICES,KGS,SWITZERLAND,1000,0.01
PROCESSED FRUITS AND JUICES,KGS,TAIWAN,47529,0.12
PROCESSED FRUITS AND JUICES,KGS,THAILAND,3760133,8.03
PROCESSED FRUITS AND JUICES,KGS,TURKEY,3173564,5.62
PROCESSED FRUITS AND JUICES,KGS,U ARAB EMTS,3159973,4
PROCESSED FRUITS AND JUICES,KGS,U K,186147,0.45
PROCESSED FRUITS AND JUICES,KGS,U S A,5182623,15.15
PROCESSED FRUITS AND JUICES,KGS,UKRAINE,2,0
PROCESSED FRUITS AND JUICES,KGS,UNSPECIFIED,805473,1.23
PROCESSED FRUITS AND JUICES,KGS,UZBEKISTAN,79496,0.24
PROCESSED FRUITS AND JUICES,KGS,VIETNAM SOC REP,522945,1.82
CEREAL PREPARATIONS,TON,AUSTRALIA,15681,10.28
CEREAL PREPARATIONS,TON,AUSTRIA,0,0
CEREAL PREPARATIONS,TON,BAHARAIN IS,5,0.01
CEREAL PREPARATIONS,TON,BANGLADESH PR,4985,7.89
CEREAL PREPARATIONS,TON,BELARUS,1,0
CEREAL PREPARATIONS,TON,BELGIUM,222,0.5
CEREAL PREPARATIONS,TON,BULGARIA,40,0.24
CEREAL PREPARATIONS,TON,CANADA,9,0.02
CEREAL PREPARATIONS,TON,CHILE,2158,1.18
CEREAL PREPARATIONS,TON,CHINA P RP,6911,10.74
CEREAL PREPARATIONS,TON,CYPRUS,6,0.02
CEREAL PREPARATIONS,TON,CZECH REPUBLIC,3,0.02
CEREAL PREPARATIONS,TON,DENMARK,35,0.18
CEREAL PREPARATIONS,TON,ECUADOR,1,0.01
CEREAL PREPARATIONS,TON,EGYPT A RP,48,0.03
CEREAL PREPARATIONS,TON,ETHIOPIA,0,0
CEREAL PREPARATIONS,TON,FINLAND,1,0.01
CEREAL PREPARATIONS,TON,FRANCE,1171,2.05
CEREAL PREPARATIONS,TON,GERMANY,25,0.1
CEREAL PREPARATIONS,TON,GHANA,0,0
CEREAL PREPARATIONS,TON,GREECE,16,0.05
CEREAL PREPARATIONS,TON,HONG KONG,1,0
CEREAL PREPARATIONS,TON,HUNGARY,1,0
CEREAL PREPARATIONS,TON,INDONESIA,2463,4.12
CEREAL PREPARATIONS,TON,IRAN,69,0.1
CEREAL PREPARATIONS,TON,IRELAND,4,0.03
CEREAL PREPARATIONS,TON,ISRAEL,128,0.56
CEREAL PREPARATIONS,TON,ITALY,5977,6.87
CEREAL PREPARATIONS,TON,JAPAN,50,0.41
CEREAL PREPARATIONS,TON,KOREA RP,283,0.47
CEREAL PREPARATIONS,TON,KUWAIT,1,0.01
CEREAL PREPARATIONS,TON,LATVIA,129,0.13
CEREAL PREPARATIONS,TON,LEBANON,9,0.01
CEREAL PREPARATIONS,TON,LITHUANIA,852,1.23
CEREAL PREPARATIONS,TON,MALAYSIA,2407,8.91
CEREAL PREPARATIONS,TON,MAURITIUS,1,0.01
CEREAL PREPARATIONS,TON,MEXICO,5,0.01
CEREAL PREPARATIONS,TON,NEPAL,4279,4.86
CEREAL PREPARATIONS,TON,NETHERLAND,1959,4.7
CEREAL PREPARATIONS,TON,NEW ZEALAND,15,0.05
CEREAL PREPARATIONS,TON,NIGERIA,5,0.01
CEREAL PREPARATIONS,TON,NORWAY,3,0.01
CEREAL PREPARATIONS,TON,OMAN,41,0.07
CEREAL PREPARATIONS,TON,PAKISTAN IR,2,0
CEREAL PREPARATIONS,TON,PHILIPPINES,12,0.04
CEREAL PREPARATIONS,TON,PITCAIRN IS.,4,0
CEREAL PREPARATIONS,TON,POLAND,415,0.62
CEREAL PREPARATIONS,TON,PORTUGAL,11,0.03
CEREAL PREPARATIONS,TON,ROMANIA,0,0
CEREAL PREPARATIONS,TON,SAUDI ARAB,0,0
CEREAL PREPARATIONS,TON,SINGAPORE,1463,8.43
CEREAL PREPARATIONS,TON,SOUTH AFRICA,27,0.08
CEREAL PREPARATIONS,TON,SPAIN,322,0.63
CEREAL PREPARATIONS,TON,SRI LANKA DSR,4528,3.38
CEREAL PREPARATIONS,TON,SWITZERLAND,30,0.18
CEREAL PREPARATIONS,TON,TAIWAN,20,0.02
CEREAL PREPARATIONS,TON,THAILAND,1473,10.76
CEREAL PREPARATIONS,TON,TURKEY,953,0.76
CEREAL PREPARATIONS,TON,U ARAB EMTS,5572,4.52
CEREAL PREPARATIONS,TON,U K,4972,4.11
CEREAL PREPARATIONS,TON,U S A,598,1.78
CEREAL PREPARATIONS,TON,UKRAINE,0,0
CEREAL PREPARATIONS,TON,UNSPECIFIED,377,0.59
CEREAL PREPARATIONS,TON,VIETNAM SOC REP,314,0.49
CEREAL PREPARATIONS,TON,VIRGIN IS US,9,0.01
COCOA PRODUCTS,KGS,AUSTRALIA,29699,0.32
COCOA PRODUCTS,KGS,AZERBAIJAN,9039,0.01
COCOA PRODUCTS,KGS,BAHARAIN IS,387,0
COCOA PRODUCTS,KGS,BANGLADESH PR,312892,0.84
COCOA PRODUCTS,KGS,BELGIUM,921268,8.03
COCOA PRODUCTS,KGS,BRAZIL,3000,0.01
COCOA PRODUCTS,KGS,BULGARIA,23526,0.36
COCOA PRODUCTS,KGS,CANADA,6819,0.07
COCOA PRODUCTS,KGS,CHINA P RP,1291447,1.78
COCOA PRODUCTS,KGS,COLOMBIA,35264,0.03
COCOA PRODUCTS,KGS,CONGO D. REP.,3054427,6.65
COCOA PRODUCTS,KGS,COTE D' IVOIRE,737459,1.56
COCOA PRODUCTS,KGS,DENMARK,36184,0.53
COCOA PRODUCTS,KGS,DOMINIC REP,302400,0.64
COCOA PRODUCTS,KGS,ECUADOR,8887603,19.58
COCOA PRODUCTS,KGS,EGYPT A RP,285791,1.77
COCOA PRODUCTS,KGS,FINLAND,4078,0.06
COCOA PRODUCTS,KGS,FRANCE,15063,0.12
COCOA PRODUCTS,KGS,GERMANY,268386,2.44
COCOA PRODUCTS,KGS,GHANA,4865822,15.1
COCOA PRODUCTS,KGS,GREECE,4789,0.02
COCOA PRODUCTS,KGS,GUATEMALA,1006,0
COCOA PRODUCTS,KGS,HONG KONG,49,0
COCOA PRODUCTS,KGS,INDONESIA,18689771,60.69
COCOA PRODUCTS,KGS,IRAN,2000,0
COCOA PRODUCTS,KGS,IRELAND,83624,0.97
COCOA PRODUCTS,KGS,ISRAEL,141,0
COCOA PRODUCTS,KGS,ITALY,1802994,14.7
COCOA PRODUCTS,KGS,JAPAN,35590,0.35
COCOA PRODUCTS,KGS,KUWAIT,15,0
COCOA PRODUCTS,KGS,LIBERIA,50050,0.11
COCOA PRODUCTS,KGS,LUXEMBOURG,4013,0.11
COCOA PRODUCTS,KGS,MADAGASCAR,1038612,2.02
COCOA PRODUCTS,KGS,MALAYSIA,4812974,14.1
COCOA PRODUCTS,KGS,MEXICO,45150,0.1
COCOA PRODUCTS,KGS,NETHERLAND,2308364,12.47
COCOA PRODUCTS,KGS,NEW ZEALAND,2570,0.03
COCOA PRODUCTS,KGS,NIGERIA,1608055,3.61
COCOA PRODUCTS,KGS,NORWAY,11319,0.04
COCOA PRODUCTS,KGS,OMAN,212224,0.41
COCOA PRODUCTS,KGS,PERU,499850,1.11
COCOA PRODUCTS,KGS,PHILIPPINES,9,0
COCOA PRODUCTS,KGS,POLAND,101111,0.47
COCOA PRODUCTS,KGS,ROMANIA,8222,0.09
COCOA PRODUCTS,KGS,SAUDI ARAB,113362,0.94
COCOA PRODUCTS,KGS,SINGAPORE,5149877,17.21
COCOA PRODUCTS,KGS,SLOVAK REP,68260,0.38
COCOA PRODUCTS,KGS,SOUTH AFRICA,16290,0.06
COCOA PRODUCTS,KGS,SPAIN,472054,1.19
COCOA PRODUCTS,KGS,SRI LANKA DSR,1294593,2.68
COCOA PRODUCTS,KGS,SWAZILAND,51,0
COCOA PRODUCTS,KGS,SWEDEN,56,0
COCOA PRODUCTS,KGS,SWITZERLAND,407563,6.43
COCOA PRODUCTS,KGS,SYRIA,2791,0.01
COCOA PRODUCTS,KGS,TAIWAN,200,0
COCOA PRODUCTS,KGS,TANZANIA REP,1332980,2.91
COCOA PRODUCTS,KGS,THAILAND,49960,0.18
COCOA PRODUCTS,KGS,TURKEY,2900572,6.03
COCOA PRODUCTS,KGS,U ARAB EMTS,891136,3.3
COCOA PRODUCTS,KGS,U K,137610,0.67
COCOA PRODUCTS,KGS,U S A,774666,3.8
COCOA PRODUCTS,KGS,UGANDA,5220479,11.36
COCOA PRODUCTS,KGS,UKRAINE,11998,0.09
MILLED PRODUCTS,KGS,AFGHANISTAN,487,0
MILLED PRODUCTS,KGS,BELGIUM,5000,0.01
MILLED PRODUCTS,KGS,BULGARIA,200,0
MILLED PRODUCTS,KGS,CHINA P RP,417282,0.36
MILLED PRODUCTS,KGS,FRANCE,14654,0.01
MILLED PRODUCTS,KGS,GERMANY,40997,0.09
MILLED PRODUCTS,KGS,HONG KONG,500,0
MILLED PRODUCTS,KGS,ITALY,112090,0.11
MILLED PRODUCTS,KGS,MALAYSIA,800,0
MILLED PRODUCTS,KGS,NEPAL,2500,0
MILLED PRODUCTS,KGS,NETHERLAND,9000,0.01
MILLED PRODUCTS,KGS,SPAIN,92008,0.05
MILLED PRODUCTS,KGS,SRI LANKA DSR,1666895,0.75
MILLED PRODUCTS,KGS,SWEDEN,220,0
MILLED PRODUCTS,KGS,SWITZERLAND,3750,0
MILLED PRODUCTS,KGS,THAILAND,88024,0.09
MILLED PRODUCTS,KGS,U ARAB EMTS,422800,0.25
MILLED PRODUCTS,KGS,U K,9160,0.01
MILLED PRODUCTS,KGS,U S A,31074,0.08
MILLED PRODUCTS,KGS,UNSPECIFIED,358263,0.18
MISC PROCESSED ITEMS,NA,ANTARTICA,NA,0.01
MISC PROCESSED ITEMS,NA,AUSTRALIA,NA,3.42
MISC PROCESSED ITEMS,NA,AUSTRIA,NA,17.22
MISC PROCESSED ITEMS,NA,BAHARAIN IS,NA,0.64
MISC PROCESSED ITEMS,NA,BANGLADESH PR,NA,16.59
MISC PROCESSED ITEMS,NA,BELARUS,NA,0.01
MISC PROCESSED ITEMS,NA,BELGIUM,NA,3.73
MISC PROCESSED ITEMS,NA,BHUTAN,NA,4.48
MISC PROCESSED ITEMS,NA,BRAZIL,NA,2.63
MISC PROCESSED ITEMS,NA,BRUNEI,NA,0.01
MISC PROCESSED ITEMS,NA,BULGARIA,NA,0.32
MISC PROCESSED ITEMS,NA,CAMBODIA,NA,9.28
MISC PROCESSED ITEMS,NA,CANADA,NA,2.48
MISC PROCESSED ITEMS,NA,CHILE,NA,0.01
MISC PROCESSED ITEMS,NA,CHINA P RP,NA,22.01
MISC PROCESSED ITEMS,NA,CHRISTMAS IS.,NA,0.01
MISC PROCESSED ITEMS,NA,COLOMBIA,NA,0.56
MISC PROCESSED ITEMS,NA,COOK IS,NA,0.01
MISC PROCESSED ITEMS,NA,CZECH REPUBLIC,NA,0.02
MISC PROCESSED ITEMS,NA,DENMARK,NA,2.58
MISC PROCESSED ITEMS,NA,ECUADOR,NA,0
MISC PROCESSED ITEMS,NA,EGYPT A RP,NA,0.11
MISC PROCESSED ITEMS,NA,ESTONIA,NA,0.03
MISC PROCESSED ITEMS,NA,FIJI IS,NA,0
MISC PROCESSED ITEMS,NA,FINLAND,NA,0.01
MISC PROCESSED ITEMS,NA,FRANCE,NA,6.13
MISC PROCESSED ITEMS,NA,GERMANY,NA,5.06
MISC PROCESSED ITEMS,NA,GHANA,NA,0
MISC PROCESSED ITEMS,NA,GREECE,NA,0.03
MISC PROCESSED ITEMS,NA,GUATEMALA,NA,0.02
MISC PROCESSED ITEMS,NA,HONG KONG,NA,0.06
MISC PROCESSED ITEMS,NA,HUNGARY,NA,1.4
MISC PROCESSED ITEMS,NA,ICELAND,NA,0
MISC PROCESSED ITEMS,NA,INDONESIA,NA,4.79
MISC PROCESSED ITEMS,NA,IRAN,NA,0
MISC PROCESSED ITEMS,NA,IRELAND,NA,0.27
MISC PROCESSED ITEMS,NA,ISRAEL,NA,0.61
MISC PROCESSED ITEMS,NA,ITALY,NA,1.99
MISC PROCESSED ITEMS,NA,JAPAN,NA,0.71
MISC PROCESSED ITEMS,NA,JORDAN,NA,0.05
MISC PROCESSED ITEMS,NA,KENYA,NA,0
MISC PROCESSED ITEMS,NA,KOREA DP RP,NA,0
MISC PROCESSED ITEMS,NA,KOREA RP,NA,1.12
MISC PROCESSED ITEMS,NA,KUWAIT,NA,0.02
MISC PROCESSED ITEMS,NA,LATVIA,NA,0
MISC PROCESSED ITEMS,NA,LEBANON,NA,0
MISC PROCESSED ITEMS,NA,LITHUANIA,NA,0.02
MISC PROCESSED ITEMS,NA,LUXEMBOURG,NA,0
MISC PROCESSED ITEMS,NA,MALAYSIA,NA,6.42
MISC PROCESSED ITEMS,NA,MAURITIUS,NA,0
MISC PROCESSED ITEMS,NA,MEXICO,NA,1.37
MISC PROCESSED ITEMS,NA,MOLDOVA,NA,0
MISC PROCESSED ITEMS,NA,NEPAL,NA,60.71
MISC PROCESSED ITEMS,NA,NETHERLAND,NA,10.37
MISC PROCESSED ITEMS,NA,NEW ZEALAND,NA,0.07
MISC PROCESSED ITEMS,NA,NIGERIA,NA,0
MISC PROCESSED ITEMS,NA,NORWAY,NA,0.05
MISC PROCESSED ITEMS,NA,OMAN,NA,2.1
MISC PROCESSED ITEMS,NA,PAKISTAN IR,NA,0.32
MISC PROCESSED ITEMS,NA,PHILIPPINES,NA,0.34
MISC PROCESSED ITEMS,NA,POLAND,NA,1.54
MISC PROCESSED ITEMS,NA,PORTUGAL,NA,0.3
MISC PROCESSED ITEMS,NA,ROMANIA,NA,0.06
MISC PROCESSED ITEMS,NA,RUSSIA,NA,0.15
MISC PROCESSED ITEMS,NA,SAUDI ARAB,NA,0.17
MISC PROCESSED ITEMS,NA,SERBIA,NA,0.64
MISC PROCESSED ITEMS,NA,SINGAPORE,NA,0.91
MISC PROCESSED ITEMS,NA,SLOVAK REP,NA,0.01
MISC PROCESSED ITEMS,NA,SLOVENIA,NA,0.03
MISC PROCESSED ITEMS,NA,SOUTH AFRICA,NA,0.06
MISC PROCESSED ITEMS,NA,SPAIN,NA,5.23
MISC PROCESSED ITEMS,NA,SRI LANKA DSR,NA,23.11
MISC PROCESSED ITEMS,NA,SWEDEN,NA,0.15
MISC PROCESSED ITEMS,NA,SWITZERLAND,NA,2.4
MISC PROCESSED ITEMS,NA,TAIWAN,NA,0.12
MISC PROCESSED ITEMS,NA,THAILAND,NA,9.99
MISC PROCESSED ITEMS,NA,TOGO,NA,0
MISC PROCESSED ITEMS,NA,TURKEY,NA,1.65
MISC PROCESSED ITEMS,NA,U ARAB EMTS,NA,6.42
MISC PROCESSED ITEMS,NA,U K,NA,5.86
MISC PROCESSED ITEMS,NA,U S A,NA,91.14
MISC PROCESSED ITEMS,NA,UKRAINE,NA,0.04
MISC PROCESSED ITEMS,NA,UNSPECIFIED,NA,0.61
MISC PROCESSED ITEMS,NA,URUGUAY,NA,0.01
